calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high,n_outer,n_inner,n_limbs
13,0.001,0.0009,10,-5.512767194550238e-06,-1.1634672186531135e-06,-0.01,0.01,1.3301963347036073e-07,2.127424215136622e-07,2.127424215136622e-07,1.9651709439951066e-06,-1.5707963267948966,1.5707963267948966,2,5,20
14,0.001,0.0009,10,-3.9144355974674635e-06,4.571587807525616e-06,-0.01,0.01,5.357389445375293e-07,2.786039774056934e-07,2.786039774056934e-07,3.0821590543792065e-07,-1.5707963267948966,1.5707963267948966,2,5,20
15,0.001,0.0009,10,-2.4875431807136306e-06,6.6469122792346425e-06,-0.01,0.01,5.476336186579973e-07,2.2635052893098524e-07,2.2635052893098524e-07,2.434409029732418e-07,-1.5707963267948966,1.5707963267948966,2,5,20
16,0.001,0.0009,10,-5.941751814835752e-06,4.468974040901028e-06,-0.01,0.01,1.9549784054496877e-07,1.7244212861478434e-07,1.7244212861478434e-07,5.408036128745605e-07,-1.5707963267948966,1.5707963267948966,2,5,20
17,0.001,0.0009,10,-7.833318516309635e-06,4.26131133664901e-06,-0.01,0.01,4.131856274115216e-07,8.226950329735232e-07,8.226950329735232e-07,2.3208163306584186e-06,-1.5707963267948966,1.5707963267948966,2,5,20
18,0.001,0.0009,10,-2.3082758192773555e-06,2.7479526055991785e-07,-0.01,0.01,2.4295778598489324e-07,-2.2189659298760216e-07,-2.2189659298760216e-07,5.320263767956403e-07,-1.5707963267948966,1.5707963267948966,2,5,20
0,0.001,0.0009,10,1.2440214690056782e-06,-1.7456533235495457e-06,-0.01,0.01,2.0660579073872766e-07,-6.592250688454925e-08,-6.592250688454925e-08,2.483884097946527e-07,-1.5707963267948966,1.5707963267948966,2,5,20
1,0.001,0.0009,10,-7.985348501688383e-06,1.585386781616716e-06,-0.01,0.01,2.6862498645072287e-07,8.610250104347851e-08,8.610250104347851e-08,2.1296478799881519e-07,-1.5707963267948966,1.5707963267948966,2,5,20
2,0.001,0.0009,10,-3.131882518525095e-06,4.770836062124221e-06,-0.01,0.01,4.1972630091951894e-07,1.591558767397934e-07,1.591558767397934e-07,2.178625221698738e-07,-1.5707963267948966,1.5707963267948966,2,5,20
3,0.001,0.0009,10,-4.609559145494862e-06,-1.702073835196394e-06,-0.01,0.01,1.4818555731643725e-07,-1.6803243994935017e-07,-1.6803243994935017e-07,9.638616478778326e-07,-1.5707963267948966,1.5707963267948966,2,5,20
4,0.001,0.0009,10,-6.367313981134039e-06,3.49598466555659e-07,-0.01,0.01,1.5011244476736615e-07,1.4118971064640527e-07,1.4118971064640527e-07,7.528322069034332e-07,-1.5707963267948966,1.5707963267948966,2,5,20
5,0.001,0.0009,10,-3.812815611029249e-06,1.90939404971948e-06,-0.01,0.01,2.135261932058586e-07,1.0301940563699795e-07,1.0301940563699795e-07,2.965503499076753e-07,-1.5707963267948966,1.5707963267948966,2,5,20
6,0.001,0.0009,10,-5.749747770783883e-06,6.195606868081471e-06,-0.01,0.01,1.1756534670335454e-06,1.2596824910697772e-06,1.2596824910697772e-06,1.5937232949376308e-06,-1.5707963267948966,1.5707963267948966,2,5,20
7,0.001,0.0009,10,-5.975682467012852e-06,1.193900292576643e-06,-0.01,0.01,1.3320652973871177e-07,-5.504441673315603e-09,-5.504441673315603e-09,4.568337459622766e-07,-1.5707963267948966,1.5707963267948966,2,5,20
8,0.001,0.0009,10,-7.081489085927981e-06,6.687524361476066e-07,-0.01,0.01,2.108995404618294e-07,4.20943675658639e-07,4.20943675658639e-07,1.8449841543802539e-06,-1.5707963267948966,1.5707963267948966,2,5,20
9,0.001,0.0009,10,-4.8887500919109865e-06,5.426751691529152e-06,-0.01,0.01,7.17351237246857e-07,8.995779471311098e-07,8.995779471311098e-07,1.4390650284206604e-06,-1.5707963267948966,1.5707963267948966,2,5,20
10,0.001,0.0009,10,-5.4364045659362144e-08,6.770749278663776e-06,-0.01,0.01,2.5644897530186114e-07,9.180387207599821e-08,9.180387207599821e-08,2.2869805651179355e-07,-1.5707963267948966,1.5707963267948966,2,5,20
11,0.001,0.0009,10,-5.277188182774233e-06,3.8001561563797412e-06,-0.01,0.01,1.2006104161530072e-07,1.0821421697872457e-07,1.0821421697872457e-07,1.4136965474574073e-06,-1.5707963267948966,1.5707963267948966,2,5,20
12,0.001,0.0009,10,-4.834433854190538e-07,4.4960609144363326e-07,-0.01,0.01,2.5341182997655017e-07,-1.9550477320148823e-07,-1.9550477320148823e-07,4.29084053687657e-07,-1.5707963267948966,1.5707963267948966,2,5,20
13,0.001,0.0009,10,-5.005843171974773e-06,3.6968807368121955e-08,-0.01,0.01,1.3843519079000903e-07,2.1024876823065467e-07,2.1024876823065467e-07,1.6512066862324803e-06,-1.5707963267948966,1.5707963267948966,2,5,20
14,0.001,0.0009,10,-3.0134860442681908e-06,4.096347992440632e-06,-0.01,0.01,3.3415992742034843e-07,1.3609984656329666e-07,1.3609984656329666e-07,2.3037917743474446e-07,-1.5707963267948966,1.5707963267948966,2,5,20
15,0.001,0.0009,10,-2.2077850136919705e-06,6.131370415460284e-06,-0.01,0.01,3.4931724145131356e-07,1.3875051527161304e-07,1.3875051527161304e-07,2.2559957672533126e-07,-1.5707963267948966,1.5707963267948966,2,5,20
16,0.001,0.0009,10,-5.823759295915326e-06,3.884295106588797e-06,-0.01,0.01,1.663974622026804e-07,1.2824736288392474e-07,1.2824736288392474e-07,5.314535748711329e-07,-1.5707963267948966,1.5707963267948966,2,5,20
17,0.001,0.0009,10,-7.287634021746182e-06,3.4978717285761933e-06,-0.01,0.01,1.8969578011940092e-07,2.445646803604227e-07,2.445646803604227e-07,9.169287138667747e-07,-1.5707963267948966,1.5707963267948966,2,5,20
18,0.001,0.0009,10,-3.046361608193797e-06,3.1214560352097385e-07,-0.01,0.01,1.8967526631409408e-07,-1.4507622394749676e-07,-1.4507622394749676e-07,4.696734371969011e-07,-1.5707963267948966,1.5707963267948966,2,5,20
